0.35946,0.4262-0.50383i,0.4262+0.50383i,0.10978,8.299,0.3954,7.7595,-0.35586,7.7595,0.092802,7.2543,-0.32666,0.25411,0.10978,0.54194
0.35946,0.42615-0.50387i,0.42615+0.50387i,0.10973,8.2989,0.3953,7.7595,-0.35577,7.7595,0.092758,7.2544,-0.32658,0.25401,0.10973,0.54186
0.35945,0.42609-0.50392i,0.42609+0.50392i,0.10968,8.2988,0.3952,7.7595,-0.35568,7.7595,0.092713,7.2545,-0.32651,0.25391,0.10968,0.54177
0.35945,0.42603-0.50397i,0.42603+0.50397i,0.10963,8.2987,0.3951,7.7595,-0.35559,7.7595,0.092669,7.2547,-0.32643,0.25381,0.10963,0.54169
0.35945,0.42597-0.50402i,0.42597+0.50402i,0.10958,8.2986,0.395,7.7596,-0.3555,7.7596,0.092625,7.2548,-0.32635,0.25371,0.10958,0.54161
0.35944,0.42592-0.50407i,0.42592+0.50407i,0.10952,8.2985,0.3949,7.7596,-0.35541,7.7596,0.09258,7.2549,-0.32627,0.25361,0.10952,0.54152
0.35944,0.42586-0.50412i,0.42586+0.50412i,0.10947,8.2985,0.3948,7.7596,-0.35532,7.7596,0.092536,7.2551,-0.3262,0.2535,0.10947,0.54144
0.35943,0.4258-0.50417i,0.4258+0.50417i,0.10942,8.2984,0.3947,7.7596,-0.35523,7.7596,0.092492,7.2552,-0.32612,0.2534,0.10942,0.54136
0.35943,0.42574-0.50421i,0.42574+0.50421i,0.10937,8.2983,0.3946,7.7597,-0.35514,7.7597,0.092448,7.2554,-0.32604,0.2533,0.10937,0.54127
0.35943,0.42569-0.50426i,0.42569+0.50426i,0.10932,8.2982,0.3945,7.7597,-0.35505,7.7597,0.092403,7.2555,-0.32597,0.2532,0.10932,0.54119
0.35942,0.42563-0.50431i,0.42563+0.50431i,0.10927,8.2981,0.3944,7.7597,-0.35496,7.7597,0.092359,7.2556,-0.32589,0.2531,0.10927,0.54111
0.35942,0.42557-0.50436i,0.42557+0.50436i,0.10921,8.298,0.3943,7.7598,-0.35487,7.7598,0.092315,7.2558,-0.32581,0.253,0.10921,0.54103
0.35941,0.42551-0.50441i,0.42551+0.50441i,0.10916,8.298,0.3942,7.7598,-0.35478,7.7598,0.092271,7.2559,-0.32573,0.2529,0.10916,0.54094
0.35941,0.42546-0.50446i,0.42546+0.50446i,0.10911,8.2979,0.3941,7.7598,-0.35469,7.7598,0.092226,7.256,-0.32566,0.2528,0.10911,0.54086
0.35941,0.4254-0.50451i,0.4254+0.50451i,0.10906,8.2978,0.394,7.7598,-0.3546,7.7598,0.092182,7.2562,-0.32558,0.2527,0.10906,0.54078
0.3594,0.42534-0.50455i,0.42534+0.50455i,0.10901,8.2977,0.3939,7.7599,-0.35451,7.7599,0.092138,7.2563,-0.3255,0.2526,0.10901,0.54069
0.3594,0.42528-0.5046i,0.42528+0.5046i,0.10896,8.2976,0.3938,7.7599,-0.35442,7.7599,0.092094,7.2564,-0.32542,0.2525,0.10896,0.54061
0.35939,0.42523-0.50465i,0.42523+0.50465i,0.10891,8.2975,0.3937,7.7599,-0.35433,7.7599,0.092049,7.2566,-0.32535,0.2524,0.10891,0.54053
0.35939,0.42517-0.5047i,0.42517+0.5047i,0.10886,8.2975,0.3936,7.76,-0.35424,7.76,0.092005,7.2567,-0.32527,0.2523,0.10886,0.54044
0.35939,0.42511-0.50475i,0.42511+0.50475i,0.1088,8.2974,0.3935,7.76,-0.35415,7.76,0.091961,7.2568,-0.32519,0.2522,0.1088,0.54036
0.35938,0.42505-0.5048i,0.42505+0.5048i,0.10875,8.2973,0.3934,7.76,-0.35406,7.76,0.091917,7.257,-0.32511,0.2521,0.10875,0.54028
